OrderID,CustomerID,OrderDateTime,DeliveryDateTime,TotalAmount,DeliveryStatus
2161,93,2024-03-31 00:00:00,2024-03-31 02:14:00,466,Cancelled
2162,232,2024-03-31 01:00:00,2024-03-31 01:42:00,879,Delivered
2163,21,2024-03-31 02:00:00,2024-03-31 04:39:00,328,Delivered
2164,38,2024-03-31 03:00:00,2024-03-31 05:37:00,730,Delivered
2165,276,2024-03-31 04:00:00,2024-03-31 06:53:00,539,Delivered
2166,157,2024-03-31 05:00:00,2024-03-31 06:14:00,789,Delivered
2167,179,2024-03-31 06:00:00,,631,Delivered
2168,132,2024-03-31 07:00:00,2024-03-31 09:44:00,549,Delivered
2169,28,2024-03-31 08:00:00,2024-03-31 09:09:00,135,Delivered
2170,260,2024-03-31 09:00:00,2024-03-31 11:21:00,946,Delivered
2171,76,2024-03-31 10:00:00,2024-03-31 12:14:00,521,Delivered
2172,67,2024-03-31 11:00:00,2024-03-31 13:31:00,719,Delivered
2173,194,2024-03-31 12:00:00,2024-03-31 14:34:00,288,Delivered
2174,162,2024-03-31 13:00:00,2024-03-31 15:43:00,277,Delivered
2175,257,2024-03-31 14:00:00,2024-03-31 16:17:00,707,Delivered
2176,72,2024-03-31 15:00:00,2024-03-31 17:55:00,414,Delivered
2177,87,2024-03-31 16:00:00,2024-03-31 18:44:00,119,Delivered
2178,262,2024-03-31 17:00:00,2024-03-31 18:33:00,775,Delivered
2179,214,2024-03-31 18:00:00,2024-03-31 19:10:00,481,Delivered
2180,153,2024-03-31 19:00:00,2024-03-31 21:54:00,708,Cancelled
2181,210,2024-03-31 20:00:00,2024-03-31 22:19:00,242,Delivered
2182,61,2024-03-31 21:00:00,,161,Delivered
2183,268,2024-03-31 22:00:00,2024-04-01 00:59:00,341,Delivered
2184,262,2024-03-31 23:00:00,2024-04-01 01:43:00,337,Delivered
2185,218,2024-04-01 00:00:00,2024-04-01 02:48:00,230,Delivered
2186,283,2024-04-01 01:00:00,2024-04-01 03:01:00,704,Delivered
2187,136,2024-04-01 02:00:00,2024-04-01 04:53:00,702,Delivered
2188,93,2024-04-01 03:00:00,2024-04-01 05:55:00,744,Cancelled
2189,109,2024-04-01 04:00:00,2024-04-01 06:21:00,222,Delivered
2190,241,2024-04-01 05:00:00,2024-04-01 07:25:00,539,Delivered
2191,142,2024-04-01 06:00:00,2024-04-01 07:04:00,441,Delivered
2192,291,2024-04-01 07:00:00,2024-04-01 09:34:00,518,Delivered
2193,237,2024-04-01 08:00:00,2024-04-01 10:52:00,729,Delivered
2194,177,2024-04-01 09:00:00,2024-04-01 11:06:00,554,Delivered
2195,141,2024-04-01 10:00:00,2024-04-01 11:24:00,297,Delivered
2196,189,2024-04-01 11:00:00,2024-04-01 13:36:00,381,Delivered
2197,49,2024-04-01 12:00:00,2024-04-01 14:02:00,985,Delivered
2198,190,2024-04-01 13:00:00,2024-04-01 15:01:00,100,Delivered
2199,136,2024-04-01 14:00:00,2024-04-01 15:07:00,822,Delivered
2200,43,2024-04-01 15:00:00,2024-04-01 15:44:00,874,Delivered
2201,90,2024-04-01 16:00:00,2024-04-01 16:30:00,431,Delivered
2202,295,2024-04-01 17:00:00,2024-04-01 17:55:00,311,Delivered
2203,245,2024-04-01 18:00:00,2024-04-01 20:02:00,186,Delivered
2204,192,2024-04-01 19:00:00,2024-04-01 20:40:00,764,Delivered
2205,106,2024-04-01 20:00:00,2024-04-01 22:27:00,961,Delivered
2206,233,2024-04-01 21:00:00,2024-04-01 22:20:00,798,Delivered
2207,265,2024-04-01 22:00:00,2024-04-01 23:36:00,160,Delivered
2208,37,2024-04-01 23:00:00,2024-04-02 01:20:00,896,Delivered
2209,41,2024-04-02 00:00:00,2024-04-02 02:51:00,194,Delivered
2210,17,2024-04-02 01:00:00,2024-04-02 03:18:00,885,Delivered
2211,277,2024-04-02 02:00:00,2024-04-02 03:48:00,652,Delivered
2212,59,2024-04-02 03:00:00,2024-04-02 03:48:00,246,Delivered
2213,183,2024-04-02 04:00:00,2024-04-02 04:58:00,345,Delivered
2214,41,2024-04-02 05:00:00,2024-04-02 05:53:00,743,Delivered
2215,39,2024-04-02 06:00:00,2024-04-02 06:39:00,396,Delivered
2216,192,2024-04-02 07:00:00,2024-04-02 09:54:00,222,Delivered
2217,267,2024-04-02 08:00:00,2024-04-02 09:24:00,754,Delivered
2218,147,2024-04-02 09:00:00,2024-04-02 09:31:00,793,Delivered
2219,127,2024-04-02 10:00:00,2024-04-02 12:44:00,803,Delivered
2220,46,2024-04-02 11:00:00,2024-04-02 13:20:00,555,Delivered
2221,45,2024-04-02 12:00:00,2024-04-02 14:40:00,498,Delivered
2222,1,2024-04-02 13:00:00,2024-04-02 15:04:00,818,Delivered
2223,168,2024-04-02 14:00:00,2024-04-02 14:53:00,330,Delivered
2224,108,2024-04-02 15:00:00,2024-04-02 16:37:00,633,Delivered
2225,19,2024-04-02 16:00:00,2024-04-02 17:13:00,501,Delivered
2226,72,2024-04-02 17:00:00,2024-04-02 17:58:00,691,Delivered
2227,109,2024-04-02 18:00:00,2024-04-02 19:06:00,229,Delivered
2228,268,2024-04-02 19:00:00,2024-04-02 21:24:00,391,Delivered
2229,240,2024-04-02 20:00:00,2024-04-02 20:32:00,375,Delivered
2230,90,2024-04-02 21:00:00,2024-04-02 22:12:00,934,Delivered
2231,103,2024-04-02 22:00:00,2024-04-02 23:18:00,475,Delivered
2232,250,2024-04-02 23:00:00,2024-04-03 00:10:00,154,Delivered
2233,8,2024-04-03 00:00:00,2024-04-03 02:36:00,677,Delivered
2234,153,2024-04-03 01:00:00,2024-04-03 03:00:00,838,Delivered
2235,174,2024-04-03 02:00:00,2024-04-03 03:01:00,125,Delivered
2236,158,2024-04-03 03:00:00,2024-04-03 05:47:00,540,Delivered
2237,215,2024-04-03 04:00:00,2024-04-03 06:02:00,864,Delivered
2238,177,2024-04-03 05:00:00,2024-04-03 05:37:00,296,Delivered
2239,175,2024-04-03 06:00:00,2024-04-03 07:10:00,741,Delivered
2240,146,2024-04-03 07:00:00,2024-04-03 09:58:00,342,Delivered
2241,161,2024-04-03 08:00:00,2024-04-03 08:31:00,923,Delivered
2242,127,2024-04-03 09:00:00,2024-04-03 11:40:00,823,Delivered
2243,82,2024-04-03 10:00:00,2024-04-03 11:56:00,289,Delivered
2244,147,2024-04-03 11:00:00,2024-04-03 13:15:00,901,Delivered
2245,239,2024-04-03 12:00:00,2024-04-03 12:46:00,837,Delivered
2246,84,2024-04-03 13:00:00,2024-04-03 13:52:00,857,Delivered
2247,113,2024-04-03 14:00:00,2024-04-03 15:17:00,667,Delivered
2248,225,2024-04-03 15:00:00,2024-04-03 15:31:00,666,Delivered
2249,243,2024-04-03 16:00:00,2024-04-03 18:39:00,375,Delivered
2250,143,2024-04-03 17:00:00,2024-04-03 17:33:00,917,Delivered
2251,41,2024-04-03 18:00:00,2024-04-03 20:37:00,508,Delivered
2252,258,2024-04-03 19:00:00,2024-04-03 21:43:00,439,Delivered
2253,285,2024-04-03 20:00:00,2024-04-03 22:47:00,252,Delivered
2254,105,2024-04-03 21:00:00,2024-04-03 21:52:00,664,Delivered
2255,202,2024-04-03 22:00:00,2024-04-04 00:57:00,497,Delivered
2256,266,2024-04-03 23:00:00,2024-04-04 01:14:00,543,Delivered
2257,210,2024-04-04 00:00:00,2024-04-04 02:10:00,722,Delivered
2258,51,2024-04-04 01:00:00,,526,Cancelled
2259,118,2024-04-04 02:00:00,2024-04-04 03:40:00,586,Delivered
2260,201,2024-04-04 03:00:00,2024-04-04 05:17:00,303,Cancelled
2261,39,2024-04-04 04:00:00,2024-04-04 04:50:00,211,Delivered
2262,28,2024-04-04 05:00:00,2024-04-04 06:51:00,424,Delivered
2263,259,2024-04-04 06:00:00,2024-04-04 06:39:00,357,Delivered
2264,84,2024-04-04 07:00:00,2024-04-04 07:36:00,627,Delivered
2265,155,2024-04-04 08:00:00,2024-04-04 10:23:00,449,Delivered
2266,117,2024-04-04 09:00:00,2024-04-04 10:02:00,777,Delivered
2267,2,2024-04-04 10:00:00,2024-04-04 11:16:00,912,Delivered
2268,93,2024-04-04 11:00:00,2024-04-04 12:45:00,993,Delivered
2269,166,2024-04-04 12:00:00,2024-04-04 13:52:00,534,Delivered
2270,296,2024-04-04 13:00:00,2024-04-04 14:01:00,525,Delivered
2271,258,2024-04-04 14:00:00,2024-04-04 15:32:00,379,Delivered
2272,81,2024-04-04 15:00:00,2024-04-04 15:30:00,470,Delivered
2273,268,2024-04-04 16:00:00,2024-04-04 18:45:00,769,Delivered
2274,235,2024-04-04 17:00:00,2024-04-04 18:55:00,348,Delivered
2275,213,2024-04-04 18:00:00,2024-04-04 18:52:00,990,Delivered
2276,62,2024-04-04 19:00:00,2024-04-04 19:33:00,280,Delivered
2277,49,2024-04-04 20:00:00,2024-04-04 20:50:00,802,Delivered
2278,127,2024-04-04 21:00:00,2024-04-04 23:14:00,750,Delivered
2279,223,2024-04-04 22:00:00,,177,Delivered
2280,279,2024-04-04 23:00:00,2024-04-04 23:45:00,984,Delivered
2281,294,2024-04-05 00:00:00,2024-04-05 01:56:00,435,Delivered
2282,284,2024-04-05 01:00:00,2024-04-05 02:03:00,149,Delivered
2283,277,2024-04-05 02:00:00,2024-04-05 03:35:00,184,Delivered
2284,107,2024-04-05 03:00:00,2024-04-05 04:56:00,794,Delivered
2285,146,2024-04-05 04:00:00,2024-04-05 06:07:00,794,Delivered
2286,99,2024-04-05 05:00:00,2024-04-05 05:39:00,103,Delivered
2287,73,2024-04-05 06:00:00,2024-04-05 08:02:00,416,Delivered
2288,122,2024-04-05 07:00:00,2024-04-05 07:46:00,210,Delivered
2289,30,2024-04-05 08:00:00,2024-04-05 10:23:00,433,Delivered
2290,188,2024-04-05 09:00:00,2024-04-05 10:05:00,950,Delivered
2291,288,2024-04-05 10:00:00,2024-04-05 12:06:00,862,Delivered
2292,195,2024-04-05 11:00:00,2024-04-05 12:39:00,232,Delivered
2293,156,2024-04-05 12:00:00,2024-04-05 13:37:00,711,Delivered
2294,172,2024-04-05 13:00:00,2024-04-05 14:46:00,783,Delivered
2295,41,2024-04-05 14:00:00,2024-04-05 14:35:00,898,Delivered
2296,63,2024-04-05 15:00:00,2024-04-05 16:57:00,218,Delivered
2297,23,2024-04-05 16:00:00,2024-04-05 17:21:00,449,Delivered
2298,75,2024-04-05 17:00:00,2024-04-05 18:34:00,786,Delivered
2299,48,2024-04-05 18:00:00,2024-04-05 19:45:00,641,Delivered
2300,160,2024-04-05 19:00:00,2024-04-05 20:41:00,154,Delivered
2301,118,2024-04-05 20:00:00,2024-04-05 22:47:00,460,Delivered
2302,100,2024-04-05 21:00:00,2024-04-05 22:35:00,807,Delivered
2303,167,2024-04-05 22:00:00,2024-04-05 23:19:00,552,Delivered
2304,290,2024-04-05 23:00:00,2024-04-05 23:45:00,652,Delivered
2305,156,2024-04-06 00:00:00,2024-04-06 01:11:00,784,Delivered
2306,7,2024-04-06 01:00:00,2024-04-06 01:51:00,429,Delivered
2307,196,2024-04-06 02:00:00,2024-04-06 03:35:00,318,Delivered
2308,56,2024-04-06 03:00:00,2024-04-06 05:56:00,307,Delivered
2309,193,2024-04-06 04:00:00,2024-04-06 06:21:00,769,Delivered
2310,47,2024-04-06 05:00:00,2024-04-06 07:26:00,944,Delivered
2311,148,2024-04-06 06:00:00,2024-04-06 07:08:00,839,Cancelled
2312,275,2024-04-06 07:00:00,2024-04-06 07:54:00,184,Delivered
2313,157,2024-04-06 08:00:00,2024-04-06 10:32:00,784,Delivered
2314,202,2024-04-06 09:00:00,2024-04-06 10:30:00,344,Delivered
2315,126,2024-04-06 10:00:00,2024-04-06 12:07:00,971,Delivered
2316,294,2024-04-06 11:00:00,2024-04-06 11:31:00,784,Delivered
2317,64,2024-04-06 12:00:00,2024-04-06 13:55:00,434,Delivered
2318,176,2024-04-06 13:00:00,2024-04-06 14:37:00,311,Delivered
2319,116,2024-04-06 14:00:00,2024-04-06 16:02:00,695,Delivered
2320,204,2024-04-06 15:00:00,2024-04-06 17:47:00,784,Delivered
2321,31,2024-04-06 16:00:00,2024-04-06 18:34:00,282,Delivered
2322,113,2024-04-06 17:00:00,2024-04-06 18:20:00,232,Delivered
2323,67,2024-04-06 18:00:00,2024-04-06 19:31:00,991,Delivered
2324,75,2024-04-06 19:00:00,2024-04-06 21:31:00,899,Delivered
2325,45,2024-04-06 20:00:00,2024-04-06 22:32:00,873,Delivered
2326,260,2024-04-06 21:00:00,2024-04-06 22:32:00,449,Delivered
2327,154,2024-04-06 22:00:00,2024-04-06 23:20:00,381,Delivered
2328,155,2024-04-06 23:00:00,2024-04-07 01:41:00,392,Delivered
2329,234,2024-04-07 00:00:00,2024-04-07 01:17:00,368,Delivered
2330,51,2024-04-07 01:00:00,2024-04-07 03:08:00,960,Delivered
2331,262,2024-04-07 02:00:00,2024-04-07 03:39:00,296,Delivered
2332,125,2024-04-07 03:00:00,2024-04-07 03:45:00,636,Delivered
2333,245,2024-04-07 04:00:00,2024-04-07 04:48:00,752,Delivered
2334,30,2024-04-07 05:00:00,2024-04-07 07:04:00,834,Delivered
2335,122,2024-04-07 06:00:00,2024-04-07 07:50:00,119,Delivered
2336,125,2024-04-07 07:00:00,2024-04-07 09:12:00,858,Delivered
2337,37,2024-04-07 08:00:00,,939,Delivered
2338,170,2024-04-07 09:00:00,2024-04-07 10:31:00,812,Delivered
2339,124,2024-04-07 10:00:00,2024-04-07 11:34:00,504,Delivered
2340,35,2024-04-07 11:00:00,2024-04-07 11:47:00,214,Delivered
2341,87,2024-04-07 12:00:00,2024-04-07 14:56:00,994,Delivered
2342,134,2024-04-07 13:00:00,2024-04-07 15:33:00,800,Delivered
2343,196,2024-04-07 14:00:00,2024-04-07 16:38:00,125,Delivered
2344,274,2024-04-07 15:00:00,2024-04-07 16:20:00,665,Delivered
2345,201,2024-04-07 16:00:00,2024-04-07 16:54:00,781,Delivered
2346,285,2024-04-07 17:00:00,2024-04-07 18:52:00,494,Delivered
2347,77,2024-04-07 18:00:00,2024-04-07 20:47:00,480,Delivered
2348,59,2024-04-07 19:00:00,2024-04-07 21:29:00,622,Delivered
2349,126,2024-04-07 20:00:00,2024-04-07 22:31:00,638,Delivered
2350,109,2024-04-07 21:00:00,2024-04-07 22:00:00,961,Delivered
2351,224,2024-04-07 22:00:00,2024-04-07 22:46:00,182,Delivered
2352,278,2024-04-07 23:00:00,2024-04-08 01:27:00,901,Delivered
2353,68,2024-04-08 00:00:00,2024-04-08 01:49:00,649,Delivered
2354,69,2024-04-08 01:00:00,2024-04-08 03:43:00,544,Delivered
2355,165,2024-04-08 02:00:00,,186,Delivered
2356,162,2024-04-08 03:00:00,2024-04-08 03:42:00,932,Delivered
2357,42,2024-04-08 04:00:00,2024-04-08 05:59:00,486,Delivered
2358,109,2024-04-08 05:00:00,2024-04-08 05:30:00,767,Delivered
2359,51,2024-04-08 06:00:00,2024-04-08 07:03:00,497,Delivered
2360,250,2024-04-08 07:00:00,2024-04-08 09:37:00,919,Delivered
2361,21,2024-04-08 08:00:00,2024-04-08 09:25:00,385,Delivered
2362,300,2024-04-08 09:00:00,2024-04-08 09:41:00,797,Cancelled
2363,139,2024-04-08 10:00:00,2024-04-08 10:55:00,793,Delivered
2364,92,2024-04-08 11:00:00,2024-04-08 13:31:00,468,Delivered
2365,280,2024-04-08 12:00:00,2024-04-08 14:58:00,754,Delivered
2366,125,2024-04-08 13:00:00,2024-04-08 14:27:00,521,Delivered
2367,111,2024-04-08 14:00:00,2024-04-08 15:03:00,817,Delivered
2368,139,2024-04-08 15:00:00,2024-04-08 16:04:00,753,Delivered
2369,273,2024-04-08 16:00:00,2024-04-08 16:54:00,796,Delivered
2370,99,2024-04-08 17:00:00,2024-04-08 18:48:00,542,Cancelled
2371,252,2024-04-08 18:00:00,2024-04-08 20:43:00,852,Delivered
2372,104,2024-04-08 19:00:00,,619,Delivered
2373,214,2024-04-08 20:00:00,2024-04-08 21:40:00,683,Delivered
2374,249,2024-04-08 21:00:00,2024-04-08 23:02:00,387,Delivered
2375,152,2024-04-08 22:00:00,2024-04-09 00:05:00,194,Delivered
2376,250,2024-04-08 23:00:00,2024-04-09 00:28:00,768,Delivered
2377,275,2024-04-09 00:00:00,2024-04-09 02:41:00,140,Delivered
2378,165,2024-04-09 01:00:00,2024-04-09 02:50:00,430,Delivered
2379,8,2024-04-09 02:00:00,2024-04-09 02:53:00,912,Delivered
2380,284,2024-04-09 03:00:00,2024-04-09 04:31:00,880,Delivered
2381,5,2024-04-09 04:00:00,2024-04-09 06:40:00,254,Delivered
2382,145,2024-04-09 05:00:00,2024-04-09 07:40:00,603,Delivered
2383,101,2024-04-09 06:00:00,2024-04-09 08:33:00,374,Delivered
2384,164,2024-04-09 07:00:00,2024-04-09 07:47:00,765,Delivered
2385,147,2024-04-09 08:00:00,2024-04-09 09:17:00,664,Delivered
2386,64,2024-04-09 09:00:00,2024-04-09 11:44:00,278,Delivered
2387,91,2024-04-09 10:00:00,2024-04-09 12:37:00,851,Delivered
2388,117,2024-04-09 11:00:00,2024-04-09 13:35:00,236,Delivered
2389,267,2024-04-09 12:00:00,2024-04-09 13:27:00,866,Delivered
2390,173,2024-04-09 13:00:00,2024-04-09 15:17:00,835,Delivered
2391,47,2024-04-09 14:00:00,2024-04-09 15:43:00,279,Delivered
2392,140,2024-04-09 15:00:00,2024-04-09 17:57:00,281,Delivered
2393,246,2024-04-09 16:00:00,2024-04-09 17:40:00,358,Delivered
2394,149,2024-04-09 17:00:00,2024-04-09 19:31:00,342,Delivered
2395,246,2024-04-09 18:00:00,2024-04-09 18:58:00,195,Delivered
2396,5,2024-04-09 19:00:00,2024-04-09 20:42:00,296,Delivered
2397,184,2024-04-09 20:00:00,2024-04-09 21:43:00,625,Delivered
2398,20,2024-04-09 21:00:00,2024-04-09 23:04:00,731,Delivered
2399,46,2024-04-09 22:00:00,2024-04-10 00:06:00,486,Delivered
2400,12,2024-04-09 23:00:00,2024-04-09 23:38:00,507,Delivered
2401,70,2024-04-10 00:00:00,2024-04-10 00:48:00,368,Delivered
2402,17,2024-04-10 01:00:00,2024-04-10 03:23:00,270,Delivered
2403,147,2024-04-10 02:00:00,2024-04-10 04:34:00,683,Delivered
2404,154,2024-04-10 03:00:00,2024-04-10 04:11:00,790,Delivered
2405,108,2024-04-10 04:00:00,2024-04-10 05:54:00,269,Cancelled
2406,236,2024-04-10 05:00:00,2024-04-10 06:19:00,258,Delivered
2407,70,2024-04-10 06:00:00,2024-04-10 07:57:00,608,Delivered
2408,183,2024-04-10 07:00:00,2024-04-10 09:49:00,546,Delivered
2409,250,2024-04-10 08:00:00,2024-04-10 10:34:00,765,Delivered
2410,228,2024-04-10 09:00:00,2024-04-10 11:39:00,181,Delivered
2411,102,2024-04-10 10:00:00,2024-04-10 11:14:00,156,Delivered
2412,75,2024-04-10 11:00:00,2024-04-10 13:46:00,618,Delivered
2413,216,2024-04-10 12:00:00,2024-04-10 13:55:00,211,Delivered
2414,203,2024-04-10 13:00:00,2024-04-10 13:30:00,147,Cancelled
2415,192,2024-04-10 14:00:00,2024-04-10 15:07:00,691,Delivered
2416,249,2024-04-10 15:00:00,2024-04-10 17:24:00,986,Delivered
2417,242,2024-04-10 16:00:00,2024-04-10 18:32:00,475,Delivered
2418,179,2024-04-10 17:00:00,2024-04-10 19:50:00,927,Delivered
2419,219,2024-04-10 18:00:00,2024-04-10 19:36:00,132,Delivered
2420,82,2024-04-10 19:00:00,2024-04-10 20:56:00,603,Delivered
2421,92,2024-04-10 20:00:00,2024-04-10 21:58:00,726,Delivered
2422,175,2024-04-10 21:00:00,2024-04-10 22:32:00,995,Delivered
2423,239,2024-04-10 22:00:00,2024-04-11 00:35:00,102,Delivered
2424,260,2024-04-10 23:00:00,2024-04-10 23:38:00,585,Delivered
2425,163,2024-04-11 00:00:00,2024-04-11 02:03:00,615,Delivered
2426,48,2024-04-11 01:00:00,2024-04-11 02:49:00,967,Delivered
2427,116,2024-04-11 02:00:00,2024-04-11 04:58:00,871,Delivered
2428,225,2024-04-11 03:00:00,2024-04-11 05:12:00,141,Delivered
2429,147,2024-04-11 04:00:00,2024-04-11 05:38:00,108,Delivered
2430,63,2024-04-11 05:00:00,2024-04-11 07:18:00,918,Delivered
2431,294,2024-04-11 06:00:00,2024-04-11 06:33:00,756,Cancelled
2432,13,2024-04-11 07:00:00,2024-04-11 07:46:00,708,Delivered
2433,189,2024-04-11 08:00:00,2024-04-11 09:26:00,887,Cancelled
2434,287,2024-04-11 09:00:00,2024-04-11 10:17:00,241,Delivered
2435,208,2024-04-11 10:00:00,2024-04-11 12:26:00,889,Delivered
2436,114,2024-04-11 11:00:00,2024-04-11 13:21:00,535,Delivered
2437,22,2024-04-11 12:00:00,2024-04-11 14:17:00,126,Delivered
2438,214,2024-04-11 13:00:00,2024-04-11 15:17:00,142,Delivered
2439,171,2024-04-11 14:00:00,2024-04-11 14:45:00,230,Delivered
2440,54,2024-04-11 15:00:00,2024-04-11 16:42:00,315,Cancelled
2441,298,2024-04-11 16:00:00,2024-04-11 17:50:00,705,Delivered
2442,126,2024-04-11 17:00:00,2024-04-11 18:39:00,619,Delivered
2443,277,2024-04-11 18:00:00,2024-04-11 19:10:00,697,Delivered
2444,204,2024-04-11 19:00:00,2024-04-11 20:28:00,444,Delivered
2445,194,2024-04-11 20:00:00,2024-04-11 20:53:00,607,Delivered
2446,169,2024-04-11 21:00:00,2024-04-11 22:49:00,749,Delivered
2447,152,2024-04-11 22:00:00,2024-04-12 00:41:00,980,Delivered
2448,35,2024-04-11 23:00:00,2024-04-12 01:01:00,512,Delivered
2449,184,2024-04-12 00:00:00,2024-04-12 01:40:00,345,Delivered
2450,286,2024-04-12 01:00:00,2024-04-12 02:34:00,548,Delivered
2451,57,2024-04-12 02:00:00,2024-04-12 02:59:00,120,Delivered
2452,222,2024-04-12 03:00:00,2024-04-12 05:08:00,507,Delivered
2453,163,2024-04-12 04:00:00,2024-04-12 06:07:00,556,Delivered
2454,19,2024-04-12 05:00:00,2024-04-12 05:56:00,543,Delivered
2455,264,2024-04-12 06:00:00,2024-04-12 07:41:00,364,Delivered
2456,282,2024-04-12 07:00:00,2024-04-12 08:46:00,759,Delivered
2457,113,2024-04-12 08:00:00,2024-04-12 10:24:00,283,Delivered
2458,30,2024-04-12 09:00:00,2024-04-12 11:01:00,326,Delivered
2459,135,2024-04-12 10:00:00,2024-04-12 12:01:00,903,Delivered
2460,67,2024-04-12 11:00:00,2024-04-12 11:54:00,647,Delivered
2461,65,2024-04-12 12:00:00,2024-04-12 14:44:00,345,Delivered
2462,292,2024-04-12 13:00:00,2024-04-12 13:53:00,172,Delivered
2463,25,2024-04-12 14:00:00,2024-04-12 16:24:00,249,Cancelled
2464,37,2024-04-12 15:00:00,2024-04-12 17:11:00,612,Delivered
2465,1,2024-04-12 16:00:00,2024-04-12 17:17:00,168,Delivered
2466,37,2024-04-12 17:00:00,2024-04-12 19:28:00,904,Delivered
2467,141,2024-04-12 18:00:00,2024-04-12 18:43:00,329,Delivered
2468,232,2024-04-12 19:00:00,2024-04-12 21:43:00,822,Delivered
2469,136,2024-04-12 20:00:00,,171,Delivered
2470,188,2024-04-12 21:00:00,2024-04-12 22:07:00,974,Delivered
2471,128,2024-04-12 22:00:00,2024-04-12 23:13:00,707,Delivered
2472,201,2024-04-12 23:00:00,2024-04-13 00:29:00,496,Delivered
2473,127,2024-04-13 00:00:00,2024-04-13 00:37:00,183,Delivered
2474,257,2024-04-13 01:00:00,2024-04-13 03:40:00,839,Delivered
2475,164,2024-04-13 02:00:00,2024-04-13 04:51:00,398,Delivered
2476,35,2024-04-13 03:00:00,2024-04-13 03:55:00,847,Delivered
2477,194,2024-04-13 04:00:00,,392,Delivered
2478,191,2024-04-13 05:00:00,2024-04-13 06:20:00,833,Delivered
2479,104,2024-04-13 06:00:00,2024-04-13 07:46:00,322,Delivered
2480,23,2024-04-13 07:00:00,2024-04-13 07:30:00,892,Delivered
2481,265,2024-04-13 08:00:00,2024-04-13 08:40:00,832,Delivered
2482,290,2024-04-13 09:00:00,2024-04-13 10:01:00,315,Delivered
2483,260,2024-04-13 10:00:00,2024-04-13 12:40:00,330,Delivered
2484,75,2024-04-13 11:00:00,2024-04-13 12:31:00,504,Delivered
2485,72,2024-04-13 12:00:00,2024-04-13 13:14:00,268,Delivered
2486,259,2024-04-13 13:00:00,2024-04-13 13:54:00,428,Delivered
2487,188,2024-04-13 14:00:00,2024-04-13 15:13:00,525,Cancelled
2488,173,2024-04-13 15:00:00,2024-04-13 17:51:00,653,Delivered
2489,290,2024-04-13 16:00:00,2024-04-13 18:51:00,869,Delivered
2490,45,2024-04-13 17:00:00,2024-04-13 18:51:00,295,Delivered
2491,61,2024-04-13 18:00:00,2024-04-13 19:57:00,707,Delivered
2492,83,2024-04-13 19:00:00,2024-04-13 20:24:00,928,Delivered
2493,123,2024-04-13 20:00:00,2024-04-13 21:25:00,625,Delivered
2494,16,2024-04-13 21:00:00,2024-04-13 22:27:00,724,Delivered
2495,66,2024-04-13 22:00:00,2024-04-14 00:06:00,176,Delivered
2496,145,2024-04-13 23:00:00,2024-04-14 00:09:00,376,Delivered
2497,162,2024-04-14 00:00:00,2024-04-14 00:43:00,565,Delivered
2498,234,2024-04-14 01:00:00,2024-04-14 02:22:00,547,Delivered
2499,144,2024-04-14 02:00:00,2024-04-14 03:49:00,419,Delivered
2500,188,2024-04-14 03:00:00,2024-04-14 04:24:00,259,Delivered
2501,13,2024-04-14 04:00:00,2024-04-14 04:47:00,591,Delivered
2502,184,2024-04-14 05:00:00,2024-04-14 07:57:00,412,Delivered
2503,111,2024-04-14 06:00:00,2024-04-14 08:02:00,730,Delivered
2504,290,2024-04-14 07:00:00,2024-04-14 07:51:00,260,Cancelled
2505,295,2024-04-14 08:00:00,2024-04-14 09:16:00,407,Cancelled
2506,215,2024-04-14 09:00:00,2024-04-14 10:14:00,962,Delivered
2507,120,2024-04-14 10:00:00,2024-04-14 10:38:00,245,Delivered
2508,55,2024-04-14 11:00:00,2024-04-14 11:42:00,774,Delivered
2509,27,2024-04-14 12:00:00,2024-04-14 14:10:00,495,Delivered
2510,118,2024-04-14 13:00:00,2024-04-14 15:31:00,790,Delivered
2511,221,2024-04-14 14:00:00,2024-04-14 16:25:00,188,Delivered
2512,231,2024-04-14 15:00:00,2024-04-14 17:35:00,834,Delivered
2513,53,2024-04-14 16:00:00,2024-04-14 17:37:00,877,Delivered
2514,295,2024-04-14 17:00:00,2024-04-14 19:44:00,850,Delivered
2515,233,2024-04-14 18:00:00,2024-04-14 18:32:00,407,Delivered
2516,158,2024-04-14 19:00:00,2024-04-14 20:48:00,645,Delivered
2517,269,2024-04-14 20:00:00,2024-04-14 22:32:00,470,Delivered
2518,21,2024-04-14 21:00:00,2024-04-14 21:46:00,550,Delivered
2519,53,2024-04-14 22:00:00,2024-04-15 00:59:00,266,Delivered
2520,275,2024-04-14 23:00:00,2024-04-15 00:50:00,491,Delivered
2521,281,2024-04-15 00:00:00,2024-04-15 02:48:00,736,Delivered
2522,214,2024-04-15 01:00:00,2024-04-15 02:08:00,835,Delivered
2523,31,2024-04-15 02:00:00,2024-04-15 03:17:00,590,Delivered
2524,183,2024-04-15 03:00:00,2024-04-15 03:50:00,249,Delivered
2525,23,2024-04-15 04:00:00,2024-04-15 06:57:00,567,Delivered
2526,32,2024-04-15 05:00:00,2024-04-15 06:45:00,800,Delivered
2527,74,2024-04-15 06:00:00,2024-04-15 07:06:00,142,Delivered
2528,10,2024-04-15 07:00:00,2024-04-15 07:55:00,128,Delivered
2529,54,2024-04-15 08:00:00,2024-04-15 08:37:00,973,Delivered
