OrderDetailsID,OrderID,ProductName,Quantity,PricePerUnit
4908,651,Fruits,2,101
4909,2991,Juice,4,65
4910,3718,Shampoo,4,54
4911,34,Soap,4,42
4912,2753,Rice,4,128
4913,867,Fruits,4,63
4914,3033,Shampoo,4,28
4915,832,Juice,2,109
4916,3549,Rice,1,112
4917,1111,Butter,2,61
4918,3282,Fruits,2,112
4919,462,Butter,2,136
4920,2129,Soap,3,146
4921,322,Snacks,1,54
4922,415,Juice,1,130
4923,1875,Rice,3,62
4924,3040,Fruits,1,64
4925,2238,Snacks,3,32
4926,3932,Bread,2,30
4927,1257,Shampoo,1,121
4928,2440,Snacks,2,74
4929,3241,Soap,4,38
4930,3515,Juice,2,126
4931,3835,Eggs,1,25
4932,168,Bread,2,28
4933,3303,Bread,2,44
4934,1174,Eggs,3,69
4935,2712,Milk,1,91
4936,3622,Milk,2,85
4937,1410,Snacks,3,76
4938,2429,Rice,1,41
4939,1833,Soap,4,75
4940,2025,Fruits,2,55
4941,3347,Snacks,2,87
4942,1641,Milk,2,20
4943,898,Milk,2,67
4944,3932,Shampoo,2,77
4945,2912,Juice,4,67
4946,2110,Snacks,4,118
4947,3539,Fruits,1,145
4948,2576,Butter,1,133
4949,862,Milk,3,109
4950,150,Butter,3,132
4951,3214,Rice,3,126
4952,2164,Rice,4,124
4953,824,Soap,1,37
4954,2113,Milk,1,131
4955,1453,Bread,4,59
4956,2358,Soap,1,121
4957,2754,Bread,2,132
4958,2902,Rice,1,77
4959,1454,Shampoo,1,104
4960,3072,Eggs,2,65
4961,3233,Eggs,3,91
4962,306,Fruits,3,52
4963,1385,Eggs,3,86
4964,3350,Shampoo,4,132
4965,3368,Soap,2,103
4966,1575,Butter,2,58
4967,873,Fruits,4,90
4968,169,Soap,2,24
4969,1483,Butter,1,20
4970,1604,Juice,3,144
4971,1031,Snacks,2,132
4972,3669,Soap,2,27
4973,1735,Snacks,3,127
4974,3204,Soap,4,145
4975,2636,Butter,3,145
4976,2810,Milk,4,47
4977,347,Fruits,4,53
4978,3003,Juice,1,115
4979,3793,Butter,3,41
4980,3668,Bread,2,143
4981,735,Milk,4,86
4982,1277,Shampoo,1,97
4983,2458,Bread,3,58
4984,543,Shampoo,4,118
4985,355,Fruits,1,148
4986,713,Fruits,2,38
4987,3636,Bread,4,34
4988,3440,Fruits,4,20
4989,584,Eggs,2,50
4990,511,Snacks,2,105
4991,2581,Rice,2,69
4992,2576,Butter,4,39
4993,947,Shampoo,1,124
4994,3600,Juice,1,62
4995,3474,Rice,2,24
4996,1199,Eggs,1,85
4997,2872,Milk,2,147
4998,3996,Milk,2,90
4999,3922,Butter,3,85
5000,78,Rice,1,92
5001,440,Rice,4,98
5002,1776,Butter,3,38
5003,2597,Shampoo,2,32
5004,3304,Soap,3,64
5005,2448,Butter,2,25
5006,3285,Fruits,2,148
5007,1217,Snacks,2,125
5008,3644,Rice,1,140
5009,2749,Soap,2,44
5010,1291,Butter,2,38
5011,126,Milk,1,90
5012,1739,Juice,1,34
5013,2882,Milk,2,126
5014,3454,Butter,1,145
5015,2592,Snacks,4,49
5016,502,Snacks,4,117
5017,3475,Milk,2,116
5018,2872,Shampoo,3,20
5019,3333,Bread,1,35
5020,387,Juice,3,133
5021,412,Fruits,4,30
5022,1370,Milk,2,105
5023,2007,Bread,4,89
5024,1118,Snacks,1,139
5025,2376,Fruits,1,58
5026,2148,Fruits,2,20
5027,3869,Fruits,1,42
5028,2509,Snacks,1,134
5029,1339,Rice,1,67
5030,2073,Shampoo,3,110
5031,1942,Shampoo,2,72
5032,2542,Bread,2,80
5033,353,Bread,2,122
5034,869,Juice,1,121
5035,3189,Rice,1,109
5036,2247,Snacks,1,137
5037,1303,Eggs,2,66
5038,3654,Eggs,3,24
5039,847,Butter,4,106
5040,1103,Eggs,2,110
5041,1448,Eggs,2,82
5042,3426,Soap,3,40
5043,526,Snacks,4,138
5044,2589,Snacks,4,140
5045,1680,Rice,1,121
5046,2525,Bread,4,109
5047,1879,Shampoo,1,131
5048,10,Fruits,2,138
5049,3631,Eggs,3,35
5050,3575,Shampoo,2,138
5051,1284,Shampoo,4,103
5052,2572,Fruits,2,41
5053,2858,Rice,3,113
5054,3810,Fruits,3,50
5055,2820,Soap,1,89
5056,1620,Soap,2,110
5057,1884,Fruits,3,147
5058,2908,Snacks,3,30
5059,3078,Butter,3,55
5060,3982,Milk,3,99
5061,3831,Butter,4,43
5062,1059,Soap,2,132
5063,2223,Soap,2,61
5064,2490,Bread,2,40
5065,3649,Snacks,4,115
5066,1171,Milk,4,70
5067,1593,Bread,3,100
5068,3265,Soap,4,74
5069,3085,Rice,1,143
5070,1928,Butter,4,81
5071,3602,Eggs,3,106
5072,2294,Bread,2,60
5073,675,Fruits,4,60
5074,1879,Butter,2,64
5075,2162,Eggs,2,145
5076,1012,Eggs,1,115
5077,794,Rice,1,38
5078,233,Eggs,4,56
5079,1702,Soap,2,104
5080,3028,Shampoo,3,45
5081,1346,Shampoo,2,113
5082,3610,Juice,2,123
5083,2174,Milk,1,144
5084,3385,Rice,1,110
5085,511,Juice,1,106
5086,1508,Milk,1,142
5087,2329,Shampoo,4,117
5088,798,Rice,4,42
5089,3026,Soap,2,127
5090,2951,Snacks,4,73
5091,1307,Bread,3,78
5092,2699,Bread,2,58
5093,3685,Butter,2,97
5094,392,Shampoo,3,110
5095,3595,Shampoo,2,88
5096,382,Soap,3,87
5097,2264,Juice,1,106
5098,2590,Snacks,1,40
5099,606,Shampoo,1,51
5100,116,Eggs,3,22
5101,509,Butter,4,101
5102,3572,Bread,4,140
5103,2319,Shampoo,2,135
5104,1464,Snacks,1,107
5105,3363,Fruits,1,72
5106,3111,Juice,2,23
5107,1048,Snacks,1,51
5108,776,Eggs,1,102
5109,1067,Juice,3,121
5110,1194,Bread,2,77
5111,340,Juice,3,32
5112,169,Snacks,1,63
5113,1839,Rice,1,49
5114,1562,Snacks,2,31
5115,3764,Shampoo,1,33
5116,3544,Eggs,4,55
5117,2710,Soap,3,64
5118,3717,Juice,3,43
5119,2191,Snacks,4,138
5120,3748,Milk,2,97
5121,3173,Milk,2,57
5122,575,Butter,1,111
5123,1629,Juice,2,106
5124,1743,Rice,4,39
5125,475,Eggs,2,116
5126,2359,Fruits,1,21
5127,3656,Eggs,4,21
5128,3132,Juice,1,61
5129,3101,Milk,3,59
5130,531,Eggs,3,149
5131,991,Snacks,2,22
5132,2121,Eggs,4,35
5133,1418,Juice,4,42
5134,869,Snacks,4,121
5135,2442,Bread,1,96
5136,1782,Eggs,4,74
5137,2529,Butter,2,92
5138,2521,Juice,3,117
5139,313,Shampoo,2,100
5140,1462,Shampoo,3,133
5141,952,Butter,3,86
5142,2372,Shampoo,2,60
5143,1013,Butter,3,59
5144,965,Bread,3,122
5145,2135,Rice,1,58
5146,359,Milk,2,72
5147,695,Snacks,2,59
5148,2245,Butter,2,71
5149,2804,Soap,3,56
5150,3912,Soap,4,86
5151,3025,Soap,4,104
5152,1409,Fruits,3,85
5153,1142,Shampoo,4,71
5154,498,Butter,4,21
5155,908,Juice,3,148
5156,2979,Butter,2,116
5157,3956,Juice,1,41
5158,462,Bread,2,132
5159,3568,Juice,2,101
5160,1618,Rice,2,140
5161,3018,Soap,1,22
5162,3319,Shampoo,2,137
5163,2282,Snacks,4,29
5164,417,Snacks,1,44
5165,1491,Fruits,4,139
5166,1506,Bread,1,25
5167,1389,Rice,4,129
5168,2201,Rice,2,27
5169,272,Shampoo,2,60
5170,392,Juice,2,129
5171,2595,Fruits,4,20
5172,725,Milk,4,71
5173,1747,Juice,3,121
5174,3502,Fruits,4,96
5175,1675,Rice,1,66
5176,2237,Bread,2,133
5177,2860,Snacks,1,102
5178,3979,Butter,3,38
5179,3324,Juice,3,89
5180,395,Eggs,4,66
5181,662,Juice,2,136
5182,853,Butter,1,97
5183,3291,Rice,3,24
5184,2642,Fruits,3,83
5185,2238,Bread,1,126
5186,2282,Eggs,3,55
5187,1712,Rice,1,30
5188,2280,Milk,2,83
5189,2406,Snacks,4,84
5190,2526,Shampoo,1,92
5191,3647,Bread,2,76
5192,3501,Snacks,1,85
5193,2031,Eggs,3,23
5194,237,Juice,2,143
5195,1057,Fruits,1,148
5196,2261,Soap,2,111
5197,1596,Butter,1,37
5198,2427,Bread,1,89
5199,1026,Eggs,2,122
5200,909,Soap,2,105
5201,450,Snacks,2,49
5202,569,Fruits,3,126
5203,3499,Juice,4,149
5204,2861,Juice,1,39
5205,3871,Milk,1,97
5206,1674,Fruits,2,96
5207,2327,Shampoo,1,91
5208,214,Soap,4,92
5209,1775,Rice,4,125
5210,1309,Milk,1,147
5211,3615,Fruits,1,126
5212,718,Eggs,2,30
5213,970,Fruits,4,99
5214,3346,Shampoo,1,28
5215,3083,Fruits,4,119
5216,2919,Soap,1,71
5217,3119,Fruits,3,134
5218,3587,Fruits,4,148
5219,1666,Snacks,3,94
5220,2486,Rice,2,87
5221,3656,Butter,4,73
5222,2719,Soap,1,30
5223,904,Butter,1,148
5224,1451,Snacks,3,66
5225,1456,Milk,4,134
5226,3202,Shampoo,4,57
5227,3094,Rice,4,149
5228,2940,Shampoo,2,64
5229,2437,Snacks,4,80
5230,135,Soap,2,101
5231,532,Bread,1,30
5232,2268,Rice,3,44
5233,333,Rice,3,97
5234,1154,Snacks,4,60
5235,3104,Milk,3,60
5236,1626,Eggs,4,120
5237,3843,Fruits,1,51
5238,1449,Juice,1,68
5239,1322,Juice,1,25
5240,1528,Shampoo,3,76
5241,3917,Fruits,4,25
5242,3833,Eggs,2,66
5243,1709,Bread,1,82
5244,2405,Shampoo,1,86
5245,3527,Rice,2,60
5246,401,Butter,2,124
5247,2012,Juice,3,26
5248,2944,Shampoo,1,76
5249,3631,Juice,3,35
5250,3038,Snacks,1,78
5251,2757,Bread,3,53
5252,3992,Bread,3,65
5253,1479,Butter,2,62
5254,1915,Soap,4,66
5255,1058,Bread,4,131
5256,3838,Rice,4,142
5257,2296,Snacks,1,80
5258,2994,Milk,2,89
5259,42,Shampoo,2,79
5260,801,Rice,2,107
5261,2171,Fruits,1,111
5262,27,Milk,3,96
5263,3534,Rice,3,125
5264,2619,Fruits,4,101
5265,1171,Juice,4,26
5266,2544,Juice,1,50
5267,3699,Juice,1,104
5268,2534,Butter,4,67
5269,3532,Snacks,3,61
5270,2947,Shampoo,3,109
5271,711,Butter,2,49
5272,3200,Bread,4,136
5273,2424,Bread,4,145
5274,2019,Bread,3,70
5275,665,Snacks,2,70
5276,3953,Butter,4,139
5277,783,Butter,3,128
5278,2899,Milk,3,69
5279,1980,Butter,3,102
5280,2048,Fruits,2,105
5281,1107,Bread,2,31
5282,1559,Butter,3,137
5283,3595,Snacks,2,80
5284,1723,Shampoo,2,76
5285,1652,Bread,2,28
5286,2722,Soap,2,48
5287,1127,Fruits,1,26
5288,1779,Soap,4,124
5289,3591,Bread,4,98
5290,2410,Milk,2,125
5291,684,Snacks,3,102
5292,1280,Shampoo,4,108
5293,2295,Shampoo,2,95
5294,2011,Bread,4,29
5295,1216,Butter,3,69
5296,1650,Milk,2,145
5297,2583,Snacks,3,62
5298,1894,Bread,4,73
5299,314,Butter,1,62
5300,3348,Bread,3,56
5301,3995,Milk,2,147
5302,1397,Snacks,2,148
5303,444,Fruits,3,112
5304,1672,Bread,1,35
5305,2917,Butter,4,56
5306,3267,Eggs,4,59
5307,3330,Eggs,4,83
5308,1814,Eggs,4,133
5309,582,Butter,4,41
5310,2919,Milk,2,62
5311,1384,Milk,2,81
5312,548,Snacks,3,48
5313,1132,Juice,3,35
5314,3096,Eggs,4,40
5315,3724,Shampoo,4,46
5316,465,Juice,4,146
5317,1046,Rice,1,105
5318,2550,Eggs,3,126
5319,2899,Shampoo,2,70
5320,1865,Milk,4,99
5321,716,Shampoo,3,109
5322,892,Juice,1,67
5323,3808,Fruits,1,73
5324,501,Bread,4,122
5325,2783,Soap,2,55
5326,2641,Eggs,3,25
5327,407,Milk,2,31
5328,1354,Snacks,4,122
5329,703,Eggs,4,84
5330,2334,Butter,1,108
5331,2195,Juice,1,110
5332,2842,Milk,3,106
5333,2010,Shampoo,4,40
5334,384,Snacks,4,107
5335,2059,Bread,3,32
5336,2324,Milk,2,139
5337,886,Bread,1,148
5338,1592,Eggs,4,70
5339,3757,Eggs,4,61
5340,964,Soap,2,81
5341,303,Juice,2,114
5342,2252,Shampoo,2,119
5343,345,Eggs,1,80
5344,1784,Fruits,3,112
5345,826,Butter,4,40
5346,1290,Soap,1,37
5347,22,Milk,2,74
5348,2887,Butter,4,87
5349,2584,Snacks,4,66
5350,1730,Shampoo,1,73
5351,1120,Milk,2,37
5352,3029,Soap,2,147
5353,1469,Bread,3,68
5354,263,Butter,2,113
5355,2632,Butter,1,76
5356,3061,Soap,3,25
5357,3827,Bread,3,97
5358,2431,Snacks,3,39
5359,1574,Eggs,3,69
5360,2965,Shampoo,3,28
5361,392,Juice,1,139
5362,2937,Soap,4,67
5363,3673,Juice,2,99
5364,540,Milk,4,75
5365,1116,Shampoo,4,140
5366,2614,Rice,2,59
5367,1183,Snacks,2,116
5368,884,Butter,4,105
5369,228,Snacks,2,62
5370,2521,Juice,3,141
5371,2420,Rice,2,89
5372,1400,Shampoo,2,119
5373,1577,Bread,3,108
5374,2085,Butter,3,46
5375,3709,Fruits,3,124
5376,1958,Juice,2,119
5377,691,Milk,3,79
5378,2892,Shampoo,3,55
5379,1061,Shampoo,1,137
5380,2149,Eggs,1,80
5381,3615,Butter,2,26
5382,1214,Butter,3,69
5383,1536,Rice,2,135
5384,658,Soap,1,147
5385,90,Fruits,1,24
5386,3078,Bread,3,89
5387,2953,Butter,2,51
5388,1163,Milk,1,98
5389,95,Eggs,4,134
5390,1655,Butter,3,96
5391,1902,Soap,2,93
5392,2680,Eggs,4,76
5393,3458,Juice,3,30
5394,2171,Milk,3,123
5395,3357,Butter,1,149
5396,366,Bread,2,137
5397,3961,Butter,1,139
5398,2739,Juice,4,68
5399,1514,Eggs,4,57
5400,2373,Fruits,4,35
5401,2455,Bread,4,139
5402,996,Juice,4,107
5403,519,Butter,2,138
5404,896,Juice,2,97
5405,1848,Shampoo,3,46
5406,3711,Fruits,3,93
5407,2125,Snacks,2,142
5408,2282,Soap,3,64
5409,830,Shampoo,1,147
5410,2634,Juice,2,79
5411,2532,Soap,1,145
5412,3536,Bread,4,54
5413,271,Rice,4,60
5414,3893,Shampoo,3,24
5415,2987,Bread,2,53
5416,3539,Juice,4,70
5417,469,Fruits,3,144
5418,2680,Butter,1,128
5419,2595,Soap,2,104
5420,719,Rice,3,47
5421,1008,Eggs,4,122
5422,2318,Juice,1,119
5423,605,Bread,1,22
5424,3013,Eggs,3,52
5425,378,Soap,2,88
5426,177,Juice,3,109
5427,2322,Eggs,4,36
5428,1715,Juice,2,100
5429,3713,Shampoo,4,130
5430,637,Eggs,1,86
5431,2075,Rice,1,86
5432,2624,Snacks,4,53
5433,60,Soap,4,27
5434,2779,Juice,1,64
5435,3289,Eggs,3,79
5436,3753,Fruits,3,89
5437,661,Eggs,3,120
5438,270,Shampoo,4,128
5439,3188,Bread,4,131
5440,245,Eggs,1,71
5441,660,Snacks,2,138
5442,3676,Rice,3,93
5443,85,Soap,3,85
5444,3671,Juice,3,140
5445,907,Juice,1,32
5446,3704,Juice,2,83
5447,3522,Butter,2,24
5448,1876,Shampoo,2,135
5449,2584,Fruits,3,56
5450,3959,Soap,4,73
5451,2137,Soap,3,51
5452,2597,Juice,2,47
5453,854,Shampoo,1,105
5454,2943,Bread,2,64
5455,507,Soap,3,47
5456,408,Eggs,4,84
5457,1295,Snacks,2,89
5458,524,Shampoo,4,61
5459,1518,Juice,2,35
5460,2655,Soap,4,78
5461,3051,Butter,4,66
5462,2496,Milk,2,129
5463,2591,Milk,1,145
5464,2997,Fruits,3,62
5465,2398,Soap,3,128
5466,3817,Rice,2,133
5467,2900,Bread,4,22
5468,328,Butter,3,95
5469,1836,Eggs,4,26
5470,1310,Shampoo,1,39
5471,3107,Eggs,2,98
5472,3605,Soap,1,84
5473,623,Snacks,4,134
5474,2536,Milk,4,117
5475,1855,Soap,2,68
5476,2042,Shampoo,4,93
5477,1884,Soap,2,56
5478,2535,Rice,2,25
5479,2193,Rice,1,47
5480,3596,Milk,3,121
5481,756,Snacks,3,140
5482,146,Shampoo,4,32
5483,1021,Juice,3,142
5484,3823,Bread,4,29
5485,3575,Soap,3,99
5486,1628,Shampoo,1,118
5487,828,Snacks,3,56
5488,1859,Juice,4,140
5489,627,Soap,4,27
5490,3599,Fruits,3,105
5491,1296,Butter,2,24
5492,2582,Milk,1,141
5493,630,Fruits,2,46
5494,2929,Soap,3,143
5495,3167,Eggs,2,62
5496,3519,Snacks,3,54
5497,2463,Snacks,4,74
5498,257,Shampoo,2,80
5499,3915,Milk,1,66
5500,3334,Juice,2,121
5501,2135,Soap,4,96
5502,905,Eggs,4,75
5503,1460,Juice,4,101
5504,3902,Milk,2,72
5505,2618,Shampoo,4,108
5506,2790,Butter,4,104
5507,108,Juice,2,131
5508,1043,Eggs,2,148
5509,1389,Bread,3,115
5510,1677,Snacks,2,27
5511,1403,Juice,4,35
5512,160,Rice,1,85
5513,100,Eggs,4,31
5514,265,Bread,4,112
5515,3822,Rice,4,93
5516,2798,Fruits,2,105
5517,3121,Rice,1,117
5518,677,Fruits,4,40
5519,799,Eggs,2,56
5520,3487,Shampoo,3,24
5521,1083,Milk,1,86
5522,2231,Eggs,1,29
5523,2707,Milk,2,107
5524,1471,Snacks,3,103
5525,3970,Bread,4,81
5526,1325,Butter,3,56
5527,608,Butter,1,68
5528,1579,Soap,2,43
5529,3426,Butter,3,101
5530,1793,Eggs,4,125
5531,1237,Rice,3,74
5532,3261,Eggs,3,26
5533,2691,Juice,2,149
5534,2395,Fruits,2,142
5535,2860,Snacks,1,39
5536,3975,Juice,2,75
5537,801,Snacks,3,43
5538,1161,Butter,4,127
5539,1054,Juice,1,110
5540,2194,Fruits,2,34
5541,1848,Shampoo,3,92
5542,1492,Fruits,3,80
5543,2022,Rice,1,47
5544,3689,Milk,1,129
5545,503,Snacks,2,22
5546,2847,Eggs,2,35
5547,3016,Fruits,4,28
5548,1215,Bread,1,129
5549,471,Snacks,1,31
5550,2738,Milk,3,93
5551,1369,Bread,4,63
5552,3823,Shampoo,2,127
5553,2049,Shampoo,4,32
5554,110,Snacks,4,84
5555,1874,Bread,3,111
5556,3859,Juice,1,123
5557,3955,Butter,1,135
5558,894,Bread,1,128
5559,1770,Bread,2,140
5560,1088,Rice,1,127
5561,756,Soap,4,35
5562,53,Juice,4,62
5563,2310,Soap,1,75
5564,3601,Bread,4,122
5565,1326,Bread,2,25
5566,2029,Eggs,1,62
5567,1992,Rice,2,63
5568,2934,Soap,1,137
5569,2282,Soap,2,99
5570,73,Eggs,2,42
5571,1381,Milk,2,28
5572,951,Snacks,4,78
5573,1627,Butter,2,88
5574,484,Eggs,3,54
5575,1030,Juice,2,116
5576,3782,Fruits,2,129
5577,877,Milk,2,59
5578,3780,Shampoo,2,103
5579,2006,Fruits,1,135
5580,1832,Eggs,4,32
5581,859,Milk,4,72
5582,2021,Shampoo,4,99
5583,1858,Bread,1,114
5584,2185,Rice,2,58
5585,779,Fruits,2,103
5586,3476,Fruits,4,140
5587,628,Eggs,3,84
5588,2603,Fruits,2,59
5589,2791,Bread,2,64
5590,2618,Soap,2,41
5591,3278,Milk,1,141
5592,410,Fruits,2,71
5593,3878,Milk,4,119
5594,3678,Shampoo,2,87
5595,1060,Shampoo,4,86
5596,2278,Fruits,3,22
5597,3299,Fruits,1,77
5598,3767,Shampoo,3,139
5599,2310,Juice,2,119
5600,1155,Shampoo,3,28
5601,1601,Juice,2,35
5602,892,Butter,4,31
5603,448,Bread,2,121
5604,2234,Bread,1,50
5605,1653,Milk,3,40
5606,3258,Rice,2,40
5607,1298,Eggs,4,111
5608,1687,Milk,3,47
5609,352,Fruits,1,90
5610,1437,Snacks,2,92
5611,3223,Shampoo,1,135
5612,2432,Snacks,4,77
5613,3108,Butter,3,61
5614,2374,Butter,3,116
5615,465,Soap,3,81
5616,2514,Butter,4,115
5617,3167,Milk,2,131
5618,1158,Shampoo,2,139
5619,2210,Eggs,2,106
5620,556,Milk,1,132
5621,300,Shampoo,4,111
5622,3867,Rice,3,85
5623,356,Rice,4,51
5624,1264,Juice,4,83
5625,564,Shampoo,4,24
5626,793,Eggs,3,147
5627,1023,Fruits,3,93
5628,2634,Snacks,1,111
5629,3879,Juice,4,79
5630,2798,Soap,2,21
5631,1191,Rice,1,108
5632,2188,Fruits,3,126
5633,3211,Fruits,3,134
5634,1905,Snacks,1,95
5635,2283,Soap,2,95
5636,2037,Bread,4,147
5637,1027,Snacks,4,40
5638,256,Shampoo,2,38
5639,2419,Milk,4,82
5640,2326,Milk,3,38
5641,2564,Snacks,1,132
5642,2952,Juice,2,41
5643,1806,Milk,1,70
5644,1236,Milk,4,107
5645,3288,Bread,4,142
5646,270,Rice,3,82
5647,2524,Shampoo,3,81
5648,1552,Eggs,4,93
5649,928,Shampoo,4,51
5650,64,Fruits,3,34
5651,3823,Rice,3,67
5652,460,Fruits,2,37
5653,1040,Snacks,3,42
5654,2612,Rice,2,74
5655,1043,Soap,2,61
5656,1349,Eggs,1,122
5657,908,Soap,3,71
5658,93,Fruits,2,30
5659,773,Fruits,1,74
5660,810,Eggs,1,107
5661,2042,Fruits,3,133
5662,3089,Soap,3,44
5663,1647,Snacks,1,111
5664,840,Rice,2,106
5665,3944,Rice,3,100
5666,488,Snacks,1,28
5667,3166,Eggs,1,118
5668,3082,Rice,2,55
5669,1748,Eggs,4,76
5670,749,Juice,2,82
5671,3838,Juice,1,101
5672,528,Shampoo,2,39
5673,3561,Shampoo,3,66
5674,1168,Rice,1,39
5675,554,Juice,2,25
5676,515,Juice,2,92
5677,3991,Fruits,2,126
5678,3542,Soap,2,112
5679,377,Fruits,1,48
5680,3740,Fruits,2,119
5681,3566,Shampoo,3,130
5682,1709,Milk,4,140
5683,484,Butter,4,68
5684,452,Rice,4,127
5685,1560,Rice,3,58
5686,2835,Bread,4,51
5687,1099,Shampoo,1,62
5688,3112,Eggs,1,127
5689,302,Rice,3,47
5690,1576,Bread,3,64
5691,3134,Soap,1,84
5692,1774,Butter,3,69
5693,1527,Bread,3,73
5694,999,Butter,1,70
5695,3317,Snacks,1,62
5696,2066,Snacks,2,83
5697,3724,Milk,2,49
5698,398,Milk,4,106
5699,1007,Eggs,3,85
5700,2642,Bread,1,88
5701,2237,Eggs,4,34
5702,3692,Butter,2,129
5703,3818,Snacks,3,43
5704,1804,Bread,4,140
5705,2152,Snacks,3,104
5706,1947,Juice,4,87
5707,3718,Soap,3,141
5708,3416,Soap,3,63
5709,1395,Juice,1,104
5710,33,Rice,3,60
5711,2797,Soap,2,141
5712,2422,Shampoo,1,63
5713,3920,Snacks,3,94
5714,3250,Fruits,2,111
5715,3084,Snacks,2,35
5716,3935,Snacks,4,105
5717,2789,Eggs,1,96
5718,1845,Fruits,1,58
5719,1805,Fruits,4,106
5720,890,Shampoo,4,83
5721,2504,Milk,4,125
5722,1894,Snacks,1,109
5723,1667,Milk,2,86
5724,249,Rice,2,24
5725,2496,Butter,3,78
5726,3066,Snacks,1,95
5727,980,Fruits,1,23
5728,3642,Fruits,4,35
5729,3076,Juice,1,94
5730,1260,Snacks,1,119
5731,2221,Shampoo,2,140
5732,1346,Fruits,1,85
5733,2419,Rice,2,40
5734,1572,Snacks,2,45
5735,2839,Shampoo,1,49
5736,2797,Snacks,2,85
5737,787,Fruits,4,99
5738,3368,Eggs,2,32
5739,840,Milk,1,20
5740,2448,Rice,4,148
5741,3130,Shampoo,4,80
5742,1899,Snacks,1,136
5743,3602,Eggs,3,85
5744,2596,Rice,2,142
5745,408,Shampoo,2,23
5746,2689,Eggs,3,55
5747,3585,Eggs,4,115
5748,64,Snacks,3,104
5749,2622,Bread,1,109
5750,3950,Rice,3,104
5751,2468,Snacks,4,31
5752,3915,Snacks,1,95
5753,2194,Milk,1,88
5754,3344,Rice,1,61
5755,17,Bread,2,149
5756,3864,Juice,2,27
5757,2146,Butter,1,73
5758,2500,Eggs,3,107
5759,3811,Rice,2,48
5760,3023,Soap,4,32
5761,898,Snacks,2,77
5762,1016,Shampoo,3,82
5763,1267,Eggs,2,106
5764,479,Rice,3,106
5765,201,Milk,3,93
5766,3978,Shampoo,2,57
5767,1973,Shampoo,3,88
5768,3545,Milk,3,88
5769,179,Soap,4,148
5770,2556,Rice,1,149
5771,453,Milk,1,132
5772,2318,Fruits,2,48
5773,3306,Shampoo,3,141
5774,3696,Eggs,2,26
5775,486,Fruits,2,74
5776,2024,Eggs,1,26
5777,578,Juice,3,111
5778,338,Snacks,2,29
5779,861,Rice,2,99
5780,2805,Butter,1,93
5781,2805,Butter,1,77
5782,2004,Snacks,1,109
5783,1472,Juice,2,117
5784,2632,Milk,3,59
5785,2043,Rice,1,148
5786,3429,Bread,1,68
5787,3121,Fruits,3,105
5788,1520,Shampoo,2,134
5789,2394,Snacks,2,40
5790,702,Butter,3,85
5791,293,Bread,1,108
5792,3761,Butter,4,71
5793,3745,Juice,3,53
5794,1174,Bread,4,113
5795,1606,Milk,2,105
5796,1569,Butter,2,84
5797,2844,Fruits,4,79
5798,1880,Milk,1,94
5799,1022,Milk,4,88
5800,1284,Shampoo,1,64
5801,3394,Juice,3,68
5802,2125,Bread,2,81
5803,1134,Bread,2,140
5804,2865,Butter,4,72
5805,896,Bread,3,116
5806,2699,Butter,4,140
5807,547,Fruits,4,72
5808,1447,Snacks,4,28
5809,2442,Fruits,1,94
5810,3307,Butter,2,123
5811,3402,Rice,2,112
5812,3784,Eggs,4,143
5813,2373,Butter,1,141
5814,151,Juice,2,80
5815,3618,Butter,1,143
5816,1660,Eggs,3,114
5817,2044,Milk,1,49
5818,879,Eggs,1,111
5819,3104,Juice,3,103
5820,2320,Fruits,2,34
5821,2884,Butter,2,72
5822,1846,Milk,1,42
5823,3708,Rice,1,89
5824,3996,Snacks,3,128
5825,2416,Shampoo,3,106
5826,1516,Fruits,2,26
5827,3388,Fruits,2,58
5828,590,Shampoo,3,123
5829,588,Butter,1,69
5830,2620,Juice,3,67
5831,3669,Juice,2,68
5832,1392,Juice,1,101
5833,2128,Soap,4,82
5834,1910,Milk,4,149
5835,1196,Rice,3,131
5836,258,Rice,2,115
5837,2327,Eggs,1,140
5838,2552,Soap,4,37
5839,1757,Shampoo,1,107
5840,2606,Bread,1,87
5841,2539,Butter,1,79
5842,1609,Soap,1,149
5843,566,Juice,3,113
5844,3911,Milk,1,68
5845,1757,Fruits,4,99
5846,3965,Shampoo,4,146
5847,1361,Shampoo,3,72
5848,2569,Milk,4,83
5849,2374,Butter,1,52
5850,1196,Milk,4,77
5851,2132,Snacks,2,69
5852,3914,Eggs,1,83
5853,2889,Bread,3,144
5854,1548,Soap,2,80
5855,1505,Shampoo,4,143
5856,1568,Snacks,2,85
5857,3490,Fruits,4,49
5858,3411,Rice,4,44
5859,3873,Fruits,4,139
5860,2368,Shampoo,3,107
5861,2352,Juice,2,29
5862,3344,Juice,3,113
5863,2738,Bread,4,145
5864,3186,Fruits,1,118
5865,2455,Fruits,1,107
5866,3098,Fruits,3,39
5867,1261,Butter,1,136
5868,1334,Snacks,2,122
5869,2732,Shampoo,1,118
5870,233,Milk,1,142
5871,3070,Eggs,4,93
5872,549,Rice,2,70
5873,3337,Shampoo,2,98
5874,3085,Juice,1,22
5875,2544,Fruits,4,99
5876,3388,Soap,1,88
5877,618,Shampoo,1,40
5878,3710,Soap,3,61
5879,2896,Eggs,4,137
5880,1006,Rice,3,40
5881,2432,Milk,1,149
5882,1017,Juice,1,54
5883,642,Snacks,4,49
